DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,Region,Ville,météo très défavorable,météo défavorable,météo favorable,météo correcte,météo idéale,Region_num
2020-05-15,15,6,26,6,13,14,0.0,73,10.0,1021,2.25,15,8,2,116,113,113,0.0,4,14.5,météo correcte,20:28:00,05:20:00,7,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-05-16,17,6,19,7,15,16,0.0,86,10.0,1024,2.375,17,11,4,113,113,116,0.0,4,14.5,météo correcte,20:29:00,05:19:00,6,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-05-17,19,7,13,8,17,18,0.0,88,10.0,1024,25.625,19,12,6,116,116,116,0.0,5,13.5,météo favorable,20:30:00,05:18:00,7,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-18,20,11,10,11,19,20,0.0,90,10.0,1026,13.25,20,13,11,116,116,116,0.0,5,14.5,météo favorable,20:31:00,05:17:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-19,21,11,14,11,19,20,0.0,76,10.0,1026,11.125,21,13,9,113,116,116,0.0,5,14.5,météo favorable,20:33:00,05:16:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-20,23,11,15,13,22,22,0.0,91,10.0,1023,7.125,25,17,12,116,116,116,0.0,5,14.5,météo favorable,20:34:00,05:15:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-21,27,16,7,16,24,26,0.0,91,10.0,1021,7.5,28,18,16,116,116,116,0.0,6,14.5,météo favorable,20:35:00,05:14:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-22,23,17,18,17,22,22,1.3,92,9.75,1024,38.875,25,17,17,116,116,176,0.0,6,12.5,météo favorable,20:36:00,05:13:00,17,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-23,19,13,18,13,17,18,1.0,79,9.25,1032,73.125,19,11,12,119,176,176,0.0,5,9.5,météo défavorable,20:37:00,05:12:00,14,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-05-24,18,10,12,10,17,17,0.0,81,10.0,1035,9.625,18,11,9,116,113,113,0.0,5,14.5,météo favorable,20:38:00,05:11:00,10,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-25,21,10,21,11,19,20,0.0,88,10.0,1033,5.875,21,14,9,116,116,116,0.0,5,14.5,météo favorable,20:39:00,05:10:00,10,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-26,22,12,23,13,21,20,0.0,87,10.0,1033,0.375,25,14,11,113,113,113,0.0,5,14.5,météo favorable,20:40:00,05:09:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-27,22,12,22,13,21,21,0.0,80,10.0,1032,1.375,25,14,11,116,116,113,0.0,5,14.5,météo favorable,20:42:00,05:08:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-28,23,13,21,13,21,22,0.0,84,10.0,1031,2.0,25,16,11,116,113,116,0.0,5,14.5,météo favorable,20:43:00,05:07:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-29,21,12,26,12,19,19,0.0,72,10.0,1025,1.125,21,12,9,116,116,113,0.0,5,14.5,météo favorable,20:44:00,05:06:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-30,22,11,22,12,20,20,0.0,83,10.0,1021,0.0,24,13,10,113,113,113,0.0,5,14.5,météo favorable,20:45:00,05:06:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-05-31,21,12,26,12,20,20,0.0,75,10.0,1018,0.0,23,13,10,113,113,113,0.0,5,14.5,météo favorable,20:46:00,05:05:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-01,24,12,18,12,21,23,0.4,84,10.0,1016,18.375,25,16,10,116,113,116,0.0,5,14.5,météo favorable,20:46:00,05:04:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-02,25,14,12,15,24,24,0.1,91,9.0,1017,23.5,26,16,15,143,116,116,0.0,5,14.5,météo favorable,20:47:00,05:04:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-03,22,16,14,17,22,20,10.8,84,8.875,1012,66.625,25,16,17,116,176,176,0.0,5,10.6,météo défavorable,20:48:00,05:03:00,16,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-04,16,12,20,12,15,16,5.5,92,9.75,1005,73.25,16,12,10,353,353,176,0.0,3,10.6,météo défavorable,20:49:00,05:03:00,12,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-05,17,8,26,10,16,16,0.7,90,9.0,1006,83.0,17,13,7,119,266,353,0.0,3,9.7,météo défavorable,20:50:00,05:02:00,8,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-06,16,11,23,12,16,15,1.8,86,9.75,1009,70.625,16,11,11,353,176,176,0.0,3,10.6,météo défavorable,20:51:00,05:02:00,13,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-07,18,6,12,8,16,17,5.8,84,9.375,1012,52.5,18,12,6,116,122,176,0.0,3,11.6,météo correcte,20:51:00,05:01:00,6,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-06-08,19,10,14,11,18,17,6.0,91,9.5,1015,68.375,19,12,9,116,122,176,0.0,4,10.7,météo défavorable,20:52:00,05:01:00,10,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-09,17,9,15,9,15,16,0.4,88,9.875,1019,30.0,17,10,7,116,116,116,0.0,3,14.5,météo correcte,20:53:00,05:01:00,9,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-06-10,19,9,12,10,18,18,0.5,89,10.0,1019,41.375,19,11,9,116,116,116,0.0,5,12.6,météo favorable,20:53:00,05:01:00,9,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-11,17,11,21,11,14,17,8.4,95,8.375,1013,89.5,17,12,10,296,266,176,0.0,3,9.7,météo défavorable,20:54:00,05:00:00,11,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-12,20,11,21,11,17,19,18.5,96,8.25,1004,87.125,20,13,10,302,176,176,0.0,4,9.7,météo très défavorable,20:55:00,05:00:00,12,Centre-Val de Loire,Tours,1,0,0,0,0,1
2020-06-13,19,11,31,12,17,19,2.0,90,9.875,1014,75.625,19,13,10,116,122,176,0.0,4,9.7,météo défavorable,20:55:00,05:00:00,11,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-14,19,12,20,13,18,17,4.1,92,10.0,1018,57.875,19,14,11,116,176,353,0.0,4,11.6,météo correcte,20:56:00,05:00:00,12,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-06-15,20,12,21,13,19,18,11.1,94,8.875,1018,79.0,20,15,12,119,353,356,0.0,4,9.7,météo défavorable,20:56:00,05:00:00,12,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-16,19,13,19,13,18,18,8.9,95,9.25,1018,85.5,19,14,12,122,353,356,0.0,4,9.7,météo défavorable,20:56:00,05:00:00,13,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-17,19,11,10,12,18,18,12.2,95,6.875,1014,75.25,19,14,11,143,176,356,0.0,4,10.7,météo défavorable,20:57:00,05:00:00,11,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-18,20,12,22,13,19,18,1.6,92,9.75,1017,73.25,20,13,12,119,176,176,0.0,4,9.7,météo défavorable,20:57:00,05:00:00,12,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-19,20,11,15,12,19,19,3.2,94,7.5,1021,64.25,20,14,10,248,176,176,0.0,5,10.7,météo correcte,20:57:00,05:00:00,11,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-06-20,22,11,9,13,20,22,0.3,90,9.875,1023,32.875,25,14,12,116,116,116,0.0,4,14.5,météo favorable,20:58:00,05:00:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-21,20,12,23,13,18,20,3.3,93,8.875,1024,71.375,20,17,12,116,122,353,0.0,4,10.7,météo défavorable,20:58:00,05:01:00,12,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-22,22,12,11,14,20,22,0.4,90,9.875,1027,34.75,25,15,13,116,116,113,0.0,4,14.5,météo favorable,20:58:00,05:01:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-23,26,13,19,14,23,25,0.0,87,10.0,1024,3.625,27,19,13,116,116,113,0.0,6,14.5,météo favorable,20:58:00,05:01:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-06-24,30,17,15,17,27,30,0.0,91,10.0,1019,6.5,32,21,17,116,113,116,0.0,6,14.5,météo idéale,20:58:00,05:01:00,17,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-06-25,31,20,9,20,29,30,0.0,92,10.0,1016,6.75,33,21,20,116,113,116,0.0,7,14.5,météo idéale,20:58:00,05:02:00,20,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-06-26,23,18,19,18,23,21,3.6,91,10.0,1013,79.625,25,18,18,353,353,176,0.0,5,10.7,météo défavorable,20:58:00,05:02:00,18,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-27,23,14,27,15,22,21,1.3,91,10.0,1016,76.75,25,16,15,116,176,176,0.0,4,9.7,météo défavorable,20:58:00,05:03:00,14,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-28,19,13,18,14,17,18,1.6,91,8.625,1018,73.375,19,14,13,143,116,353,0.0,4,9.7,météo défavorable,20:58:00,05:03:00,13,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-06-29,19,13,17,13,17,18,1.2,89,10.0,1020,48.25,19,13,11,353,119,116,0.0,5,12.6,météo correcte,20:58:00,05:04:00,14,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-06-30,22,12,19,13,20,22,0.1,85,10.0,1018,73.0,25,17,12,122,119,176,0.0,5,9.7,météo défavorable,20:58:00,05:04:00,12,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-07-01,22,16,22,16,22,20,0.4,94,8.0,1012,61.375,25,17,16,143,122,353,0.0,5,11.6,météo correcte,20:57:00,05:05:00,16,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-07-02,20,13,18,14,19,19,2.1,89,9.75,1019,68.625,20,14,13,176,122,176,0.0,4,9.7,météo défavorable,20:57:00,05:05:00,14,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-07-03,20,11,15,12,19,20,0.1,90,9.0,1022,52.875,20,13,12,143,176,116,0.0,4,12.6,météo favorable,20:57:00,05:06:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-04,23,11,22,12,21,21,0.0,90,9.0,1023,40.375,25,15,11,143,116,116,0.0,5,13.5,météo favorable,20:57:00,05:07:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-05,23,18,23,18,20,22,0.1,89,10.0,1021,83.25,25,17,18,122,176,116,0.0,5,9.7,météo défavorable,20:56:00,05:08:00,18,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-07-06,19,12,14,12,16,19,0.1,83,10.0,1024,52.75,19,13,11,116,122,119,0.0,5,11.6,météo correcte,20:56:00,05:08:00,13,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-07-07,22,10,9,11,20,22,0.0,86,10.0,1025,11.375,25,12,11,113,116,116,0.0,5,14.5,météo favorable,20:55:00,05:09:00,10,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-08,25,13,9,14,23,25,0.0,84,10.0,1020,16.875,26,16,14,116,116,116,0.0,6,14.5,météo favorable,20:55:00,05:10:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-09,27,17,11,18,26,27,0.0,87,10.0,1020,12.25,28,18,18,116,116,116,0.0,6,14.5,météo favorable,20:54:00,05:11:00,17,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-10,22,15,14,16,20,21,0.3,88,10.0,1021,51.0,23,14,16,116,176,353,0.0,5,10.6,météo favorable,20:53:00,05:12:00,15,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-11,22,11,15,11,20,21,0.1,78,10.0,1025,23.75,24,11,10,113,113,116,0.0,4,14.5,météo favorable,20:53:00,05:13:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-12,23,12,21,13,20,22,0.0,75,10.0,1025,10.875,25,12,11,116,116,116,0.0,5,14.5,météo favorable,20:52:00,05:13:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-13,25,13,16,14,23,24,0.0,77,10.0,1024,9.5,25,13,13,116,113,116,0.0,6,14.5,météo favorable,20:51:00,05:14:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-14,22,13,13,14,21,20,0.5,76,9.875,1021,45.375,24,15,13,116,116,116,0.0,5,14.5,météo favorable,20:51:00,05:15:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-15,19,14,15,14,18,19,0.4,86,10.0,1020,76.125,19,13,13,119,122,176,0.0,4,10.6,météo défavorable,20:50:00,05:16:00,14,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-07-16,20,13,13,13,20,19,0.2,92,9.0,1022,77.375,20,14,13,143,122,119,0.0,4,9.6,météo défavorable,20:49:00,05:17:00,13,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-07-17,23,14,11,14,21,22,0.5,88,10.0,1021,58.25,25,15,14,119,119,122,0.0,4,11.5,météo correcte,20:48:00,05:18:00,14,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-07-18,27,16,8,16,25,26,0.0,87,10.0,1022,6.5,27,16,16,116,116,116,0.0,6,14.5,météo favorable,20:47:00,05:20:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-19,28,17,7,18,26,27,0.0,77,10.0,1018,7.625,28,15,18,113,116,116,0.0,6,14.5,météo favorable,20:46:00,05:21:00,17,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-20,26,16,15,16,24,24,0.0,82,10.0,1020,34.375,26,15,15,116,116,116,0.0,6,13.5,météo favorable,20:45:00,05:22:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-21,25,15,21,15,23,24,0.0,70,10.0,1022,13.125,26,13,15,116,116,116,0.0,6,14.5,météo favorable,20:44:00,05:23:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-22,25,15,19,15,23,24,0.0,69,10.0,1022,5.75,26,11,13,116,113,113,0.0,6,14.5,météo idéale,20:43:00,05:24:00,15,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-07-23,25,14,12,14,23,25,0.0,69,10.0,1020,11.125,25,12,14,116,116,116,0.0,6,14.5,météo favorable,20:42:00,05:25:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-24,26,14,14,15,24,23,0.0,81,10.0,1017,26.375,26,15,15,116,116,116,0.0,6,14.5,météo favorable,20:41:00,05:26:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-25,24,15,17,15,23,23,0.0,90,10.0,1016,52.0,25,15,15,116,116,116,0.0,6,11.5,météo favorable,20:39:00,05:28:00,15,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-26,24,17,16,17,22,24,0.8,90,9.875,1016,57.625,25,16,17,353,116,116,0.0,5,13.5,météo correcte,20:38:00,05:29:00,17,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-07-27,29,15,22,15,26,27,0.0,77,10.0,1017,3.125,29,15,15,116,113,116,0.0,6,14.5,météo idéale,20:37:00,05:30:00,15,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-07-28,24,17,13,17,21,23,0.0,93,10.0,1019,38.875,25,17,17,116,122,116,0.0,6,12.5,météo correcte,20:36:00,05:31:00,17,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-07-29,26,12,9,13,23,25,0.0,86,10.0,1022,2.75,25,11,12,116,116,116,0.0,6,14.5,météo favorable,20:34:00,05:32:00,12,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-07-30,30,15,19,15,27,29,0.0,64,10.0,1020,0.75,29,13,15,113,113,113,0.0,6,14.5,météo idéale,20:33:00,05:34:00,15,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-07-31,35,22,18,23,32,33,0.4,72,10.0,1014,26.0,36,17,23,176,116,116,0.0,7,13.5,météo favorable,20:32:00,05:35:00,22,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-01,27,19,14,19,27,27,0.3,83,10.0,1018,44.0,28,17,19,116,176,119,0.0,6,10.4,météo favorable,20:30:00,05:36:00,19,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-02,24,15,13,15,21,23,0.0,77,10.0,1020,37.625,25,13,14,119,116,116,0.0,6,14.5,météo favorable,20:29:00,05:37:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-03,22,14,18,14,21,22,0.0,75,10.0,1018,49.0,24,10,13,116,116,122,0.0,5,12.4,météo favorable,20:27:00,05:39:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-04,25,11,6,13,23,25,0.0,83,10.0,1019,6.75,25,11,13,116,116,116,0.0,6,14.5,météo favorable,20:26:00,05:40:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-05,29,16,10,16,26,29,0.0,59,10.0,1017,1.125,29,11,16,116,116,116,0.0,6,14.5,météo favorable,20:24:00,05:41:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-06,33,18,11,18,29,33,0.0,57,10.0,1016,0.0,33,13,18,113,113,113,0.0,7,14.5,météo idéale,20:23:00,05:42:00,19,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-08-07,35,19,15,19,32,35,0.0,64,10.0,1016,0.25,34,13,19,113,113,113,0.0,7,14.5,météo idéale,20:21:00,05:44:00,19,Centre-Val de Loire,Tours,0,0,0,0,1,1
2020-08-08,35,22,13,22,30,35,0.0,66,10.0,1017,6.375,35,17,22,116,116,116,0.0,7,14.5,météo favorable,20:20:00,05:45:00,22,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-09,36,20,9,20,32,35,0.1,69,10.0,1016,15.5,36,15,20,116,116,116,0.0,7,14.5,météo favorable,20:18:00,05:46:00,21,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-10,35,22,11,22,32,35,0.3,75,10.0,1013,17.0,36,18,22,116,116,116,0.0,7,14.5,météo favorable,20:17:00,05:48:00,22,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-11,34,23,10,23,30,34,10.4,77,9.375,1013,59.25,36,19,23,176,386,116,0.0,6,11.3,météo correcte,20:15:00,05:49:00,23,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-08-12,30,22,15,22,28,28,10.1,81,9.125,1013,80.25,32,20,22,176,176,386,0.0,7,9.1,météo défavorable,20:13:00,05:50:00,22,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-08-13,23,18,27,18,21,23,13.2,91,9.25,1014,77.0,25,18,18,116,353,353,0.0,5,10.2,météo défavorable,20:12:00,05:52:00,18,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-08-14,23,16,13,18,20,23,3.0,95,10.0,1016,74.75,25,17,18,353,353,353,0.0,5,10.2,météo défavorable,20:10:00,05:53:00,18,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-08-15,28,16,10,17,26,27,0.1,80,10.0,1016,28.75,28,15,17,122,116,116,0.0,6,14.5,météo favorable,20:08:00,05:54:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-16,26,17,23,17,25,24,2.3,80,9.75,1012,61.0,27,14,17,386,176,116,0.0,5,11.2,météo correcte,20:07:00,05:55:00,18,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-08-17,23,15,21,15,22,22,6.5,94,9.875,1012,71.5,25,15,15,119,353,176,0.0,5,9.1,météo défavorable,20:05:00,05:57:00,15,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-08-18,26,16,15,16,24,24,0.3,85,9.875,1013,49.0,27,15,16,119,116,116,0.0,6,12.3,météo favorable,20:03:00,05:58:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-19,28,16,14,16,18,28,0.5,92,9.0,1012,36.625,28,18,16,116,266,116,0.0,6,12.3,météo correcte,20:01:00,05:59:00,16,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-08-20,30,19,15,19,28,29,0.0,83,10.0,1007,24.875,31,17,19,116,116,116,0.0,7,11.6,météo favorable,20:00:00,06:01:00,19,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-21,26,20,22,20,23,24,0.0,78,10.0,1016,51.0,26,16,20,116,116,122,0.0,6,9.2,météo favorable,19:58:00,06:02:00,22,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-22,24,16,23,16,24,23,0.1,91,10.0,1021,43.875,25,14,16,116,176,116,0.0,6,9.2,météo favorable,19:56:00,06:03:00,16,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-23,22,13,13,13,21,21,0.1,90,10.0,1022,39.5,25,13,13,116,116,176,0.0,5,9.2,météo favorable,19:54:00,06:05:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-24,23,13,12,13,21,23,0.0,84,10.0,1020,33.5,25,11,12,116,116,116,0.0,5,11.6,météo favorable,19:52:00,06:06:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-25,28,14,30,14,25,25,0.0,75,10.0,1015,24.125,27,15,14,116,116,116,0.0,6,11.6,météo favorable,19:50:00,06:07:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-26,25,15,19,15,23,23,0.1,90,10.0,1020,37.625,25,14,15,119,176,116,0.0,6,10.4,météo favorable,19:49:00,06:08:00,15,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-27,25,13,18,13,21,23,0.1,85,10.0,1020,35.5,25,14,13,116,116,116,0.0,5,11.6,météo favorable,19:47:00,06:10:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-08-28,23,14,30,15,21,21,2.6,84,9.625,1011,74.125,24,15,14,176,353,116,0.0,4,7.9,météo défavorable,19:45:00,06:11:00,14,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-08-29,20,11,21,11,19,17,2.7,96,7.875,1010,62.125,20,11,10,143,176,176,0.0,5,6.7,météo correcte,19:43:00,06:12:00,11,Centre-Val de Loire,Tours,0,0,0,1,0,1
2020-08-30,19,9,18,10,17,17,7.5,94,8.375,1018,68.625,19,12,8,143,296,353,0.0,5,6.6,météo défavorable,19:41:00,06:14:00,9,Centre-Val de Loire,Tours,0,1,0,0,0,1
2020-08-31,21,10,13,10,19,19,0.0,94,10.0,1020,21.75,23,11,8,116,116,116,0.0,5,11.6,météo favorable,19:39:00,06:15:00,10,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-01,21,11,11,11,19,19,0.0,79,10.0,1020,7.5,22,8,11,116,116,116,0.0,5,11.6,météo favorable,19:37:00,06:16:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-02,22,11,10,11,20,21,0.0,79,10.0,1020,3.375,24,8,10,113,113,116,0.0,5,11.6,météo favorable,19:35:00,06:18:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-03,26,13,8,13,24,25,0.0,62,10.0,1023,6.625,26,9,13,116,116,116,0.0,6,11.6,météo favorable,19:33:00,06:19:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-04,30,17,7,17,27,27,0.0,80,10.0,1023,2.625,29,14,17,113,116,116,0.0,6,11.6,météo favorable,19:31:00,06:20:00,17,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-05,22,13,14,13,20,20,0.0,88,10.0,1023,23.125,23,14,12,116,116,116,0.0,5,11.6,météo favorable,19:29:00,06:22:00,14,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-06,20,10,10,10,18,18,0.0,85,10.0,1023,36.75,20,8,9,119,116,116,0.0,5,11.6,météo favorable,19:27:00,06:23:00,10,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-07,23,11,12,11,20,21,0.0,87,10.0,1026,12.125,24,9,10,116,116,116,0.0,5,11.6,météo favorable,19:25:00,06:24:00,11,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-08,26,13,10,13,23,24,0.0,70,10.0,1028,6.875,25,8,13,116,116,116,0.0,6,11.6,météo favorable,19:23:00,06:26:00,13,Centre-Val de Loire,Tours,0,0,1,0,0,1
2020-09-09,27,14,9,14,25,25,0.0,84,10.0,1025,19.875,27,14,14,116,116,116,0.0,6,11.6,météo favorable,19:21:00,06:27:00,15,Centre-Val de Loire,Tours,0,0,1,0,0,1
